listing_id,vin,make,model,year,trim,body_type,fuel_type,transmission,mileage,price,condition,subregion,region,country ,seller_type
567,6S6YB7XZ1ZVKK7568,Nissan,Altima,2021,Performance,Coupe,Hybrid,Automatic,79820,10268,fair,Bilaspur, WB, India,Private Party
568,3GXFKE8C0KH3F7455,Chevrolet,Malibu,2012,EX,MPV,Petrol,Automatic,220989,1373,good,Alexandre-sur-Guérin, BFC, France,Private Party
569,7BDGFAVHXB4DH1608,Mercedes-Benz,E-Class,2018,SE,SUV,Petrol,Manual,108623,7726,fair,East Kelly, OH, US,Dealer
570,7SG1V3SD825CH4538,Volkswagen,Taigun,2013,,Sedan,Petrol,Automatic,153689,1502,,Abreu, RJ, Brazil,Dealer
571,AZAFV4X667YLV5942,Tata,Harrier,2020,LE,Van,Hybrid,CVT,60625,5611,fair,Theresachester, MI, US,Private Party
572,M1Z3PBE50WZNM4417,Nissan,Rogue,2012,EX,Sedan,Petrol,Manual,272145,1573,like new,Warangal, TN, India,Dealer
573,7R138G2B0AM857843,Audi,Q3,2013,L,MPV,Hybrid,Manual,181910,3434,excellent,Henry, OCC, France,Dealer
574,838TJZFL49X4J5154,Audi,A4,2013,LTZ,MPV,Petrol,CVT,208864,2485,good,Fallingbostel, BB, Germany,Dealer
575,7URU1LMT0CBHS0909,Toyota,Tacoma,2022,Sport,Sedan,Hybrid,Automatic,52760,14296,good,???, Okinawa, Japan,Dealer
576,HALD33737GYYV6343,Skoda,Slavia,2019,L,SUV,Petrol,Automatic,87034,7960,good,Correia de Minas, RJ, Brazil,Private Party
577,LWLRCBBL6N1S11711,BMW,X3,2012,LT,Coupe,Diesel,Manual,268697,2537,good,????, Kanagawa, Japan,Private Party
578,DDXRK30J9GNZ87002,BMW,X3,2011,LE,MPV,Petrol,Automatic,214112,1965,excellent,Fogaça Verde, SP, Brazil,Certified Pre-Owned
579,5VMGDP6G5WY0R6183,Audi,Q3,2008,Base,Coupe,Petrol,CVT,418428,1285,salvage,Bhiwandi, DL, India,Dealer
580,X3CMMMBMX3ZH33092,Honda,CR-V,2017,EX,MPV,Hybrid,Automatic,71056,5965,excellent,Barberport, WA, US,Private Party
581,92179ZA01HV057518,Mahindra,Scorpio,2016,Titanium,Pickup,Hybrid,Automatic,109151,4327,fair,Lévy, OCC, France,Private Party
582,SC1VHB7K47ESP6848,Ford,F-150,2015,LT,Pickup,Hybrid,Automatic,91112,5346,good,Hansenmouth, WA, Australia,Dealer
583,1E5XREF080AWB0373,Hyundai,Sonata,2017,Performance,SUV,Electric,CVT,63434,7764,like new,New Randymouth, GA, US,Dealer
584,TR209MJK8BZYZ4937,Hyundai,i20,2018,EX,Sedan,Diesel,Automatic,126241,6504,excellent,Bareilly, KA, India,Private Party
585,NMT5VPJM6FAUE2586,BMW,X3,2015,Trend,Sedan,Petrol,Automatic,128714,3420,good,Lake Angelaborough, GA, US,Dealer
586,PVEGCR0Z8L6ST1267,Toyota,Corolla,2018,Base,Crossover,Hybrid,Manual,179542,4406,good,Sainte Audrey, BFC, France,Private Party
587,U9RY3M5569V4N1949,Mercedes-Benz,GLA,2009,Premium,Convertible,Diesel,Manual,355255,1809,good,Lemoine-sur-Mer, HDF, France,Private Party
588,WMG9C08C120Z26206,Toyota,Innova,2012,,Van,Petrol,Automatic,309604,1517,good,Panihati, TG, India,Dealer
589,J9PXGLZEXZABR8207,Hyundai,Tucson,2016,EX,Sedan,Hybrid,Automatic,178685,2902,good,Karimnagar, TG, India,Dealer
590,TMT3147E4YFAS3470,Skoda,Octavia,2018,,Coupe,Petrol,Automatic,91059,7123,fair,Adoni, UP, India,Dealer
591,9LTZLWPW6GDWU7779,BMW,5 Series,2013,SE,SUV,Electric,Automatic,145138,3305,good,North Patriciaville, NB, Canada,Private Party
592,583K45CJ4B31A8631,Volkswagen,Jetta,2022,,Van,Petrol,Manual,42827,12598,fair,East Caleb, SK, Canada,Dealer
593,D8G4V9ZE62AU18839,Mahindra,Bolero,2019,,Pickup,Hybrid,Automatic,49020,9529,excellent,West Melissa, WLS, UK,Dealer
594,81ULD8B39JFZW3857,Skoda,Kushaq,2022,Titanium,Pickup,Petrol,Manual,36679,19189,fair,Abbottview, SCT, UK,Dealer
595,L2CD1JP25WM9C0415,Audi,A4,2017,,MPV,Plug-in Hybrid,Manual,70352,9872,like new,Port Natashabury, ACT, Australia,Certified Pre-Owned
596,03NRWUFC0AK4Y2393,Skoda,Slavia,2020,SE,Convertible,Petrol,Manual,60412,15957,new,Elainebury, SCT, UK,Private Party
597,K624PWUM9CU155796,Mahindra,Scorpio,2014,Performance,MPV,Diesel,Automatic,124476,1390,good,Allenville, TX, US,Dealer
598,MV287L2M2KP184882,Volkswagen,Jetta,2015,Base,Pickup,Petrol,Automatic,82733,4176,fair,Lake Maxbury, NIR, UK,Dealer
599,9GKNN8479LZN93893,Mahindra,Scorpio,2016,Platinum,Sedan,Electric,Manual,51791,3660,excellent,New Jayne, SCT, UK,Private Party
600,YWU3U0RJ91PP65424,Ford,Explorer,2017,L,MPV,Petrol,AMT,119855,5274,good,Solapur, MH, India,Dealer
601,S8M99V756ES3N4265,Toyota,RAV4,2014,Trend,Convertible,Hybrid,Automatic,236621,2603,good,Ahaus, BE, Germany,Dealer
602,VWKTLFWL73DJW8704,Toyota,Corolla,2017,Base,Van,Petrol,Automatic,65275,6180,good,Pamelaburgh, SA, Australia,Private Party
603,LL3V235R4D5192338,Audi,A6,2024,Touring,SUV,Diesel,Automatic,11984,37846,fair,Mathura, HR, India,Certified Pre-Owned
604,D7FFVZY05H2N58464,Audi,Q3,2020,LX,MPV,Hybrid,Automatic,78709,12475,good,West Valeriefurt, WA, Australia,Dealer
605,UV0A8D6R9PMNF6953,Chevrolet,Silverado,2015,LT,Crossover,Diesel,Automatic,79836,3438,fair,Kristinaside, MA, US,Dealer
606,HTF41S0H36JXC4780,Nissan,Rogue,2017,Trend,Pickup,Petrol,Manual,134556,7725,good,Plauen, SN, Germany,Dealer
607,XU1K3AWX7S1LF7997,Chevrolet,Silverado,2012,LT,SUV,Electric,CVT,220065,1684,good,Rajahmundry, PB, India,Dealer
608,SLFN28LG8MRUL0918,Hyundai,i20,2021,Limited,MPV,Petrol,Manual,63472,10713,good,Port Douglasland, SCT, UK,Dealer
609,VJHPTMVPXN22L7076,Toyota,Camry,2006,Titanium,Crossover,Electric,Automatic,186617,1271,like new,West Holly, QC, Canada,Private Party
610,TTY3ZZJ76KC0E6774,Mahindra,Scorpio,2021,Long Range,Coupe,Petrol,Manual,43723,10703,excellent,West Timothytown, NSW, Australia,Certified Pre-Owned
611,VFHPZJFN1PWX87240,Nissan,Magnite,2019,Touring,Hatchback,Petrol,Manual,90041,4897,,New Kelly, SCT, UK,Dealer
612,RVKA42EF0V0MY3062,BMW,X5,2013,Titanium,Sedan,Plug-in Hybrid,Manual,77362,3626,fair,East London, KZN, South Africa,Private Party
613,WRWAWJFV3G2WJ3865,Kia,Sorento,2023,Titanium,Crossover,Diesel,Automatic,32194,20038,excellent,Whitechester, SK, Canada,Certified Pre-Owned
614,X78DY38L17ME20518,BMW,5 Series,2016,Long Range,Hatchback,Hybrid,Manual,142376,3432,excellent,South Stephenfort, NS, Canada,Certified Pre-Owned
615,ZHYHL3A81BB8F9812,Tata,Harrier,2018,,MPV,Hybrid,CVT,59367,3982,fair,Nguyenburgh, NT, Australia,Private Party
616,WR3G203N99ZG00181,Mercedes-Benz,C-Class,2020,LE,Convertible,Petrol,Automatic,71929,22026,excellent,Bairdchester, MA, US,Dealer
617,4B022XUX6PLVA6467,Honda,CR-V,2013,LX,SUV,Petrol,Manual,95217,3044,good,West Amychester, QLD, Australia,Dealer
618,BSNWTBGHXS4FZ3716,Toyota,Camry,2012,LT,Crossover,Diesel,Manual,153837,1303,fair,Siqueira, SP, Brazil,Dealer
619,F7TXCFFUXG5V89111,Honda,City,2015,L,Pickup,Diesel,Automatic,144529,3229,good,Lake Bruce, WLS, UK,Private Party
620,59A796GE5RVCT6162,Ford,F-150,2017,Touring,Van,Petrol,Automatic,99401,5292,excellent,Garciabury, NS, Canada,Private Party
621,802T318P9MJKN3417,Hyundai,Tucson,2021,,Sedan,CNG,Automatic,45982,10453,good,Smithchester, SCT, UK,Dealer
622,1G968TKB0RUD01501,Mahindra,Bolero,2020,XSE,SUV,Diesel,CVT,82527,5313,fair,Cookside, WA, US,Private Party
623,EZ1066YU8W51W5144,Volkswagen,Jetta,2015,,Van,CNG,Automatic,190425,2362,fair,Celle, HH, Germany,Dealer
624,37TRJHNUXVWVS6935,Tesla,Model Y,2017,L,Sedan,Petrol,Manual,157768,6528,good,Naila, BW, Germany,Dealer
625,HH8A7WPA1JZJ03558,Nissan,Magnite,2017,LTZ,Convertible,Petrol,Automatic,108450,5418,good,East Samantha, WA, US,Dealer
626,S722231L6WNV62931,BMW,X5,2017,Long Range,Coupe,Petrol,Manual,73559,8650,fair,South Ruben, ON, Canada,Dealer
627,VBSA0FFN5JR9D3023,Audi,A4,2020,XSE,Pickup,Diesel,Automatic,127702,21386,excellent,Sainte Julie-sur-Mer, PDL, France,Dealer
628,AV12JD0X7LYJH1259,Ford,Explorer,2018,XLE,MPV,Petrol,Manual,178950,4603,excellent,?????, Fukuoka, Japan,Dealer
629,4SSSEKHEXALK66829,Honda,City,2012,Touring,Convertible,Hybrid,Manual,331512,1916,good,Eilenburg, BY, Germany,Dealer
630,425B6VCR8RZ311884,Maruti,Wagon R,2021,Long Range,SUV,Electric,Automatic,57411,11513,fair,Sainte Grégoire, PDL, France,Dealer
631,ACTCZN89181GW2895,Kia,Sorento,2012,LE,Van,Petrol,Automatic,217943,1578,like new,???, Osaka, Japan,Dealer
632,DFRFVBHZ3WSZB6837,BMW,X3,2012,SE,Crossover,Diesel,Automatic,94892,3510,good,Cape Town, WC, South Africa,Dealer
633,9747W17DX7DWK4674,Toyota,RAV4,2009,Limited,Coupe,Electric,Automatic,171847,1287,like new,Port Rachel, NSW, Australia,Private Party
634,G02FPE107XVGM9356,Mercedes-Benz,E-Class,2022,LX,MPV,Petrol,Automatic,43300,22878,excellent,Alexismouth, QLD, Australia,Private Party
635,A8DEXN1RXB3XP7572,Kia,Sonet,2013,Platinum,SUV,Hybrid,Automatic,183179,1659,fair,South Brandonfurt, MB, Canada,Dealer
636,GSMPRYMT4LYEH9254,Toyota,Highlander,2013,LTZ,MPV,Electric,Automatic,77876,2646,good,South Sean, NT, Australia,Dealer
637,DP0KA0R06NDCC4022,Kia,Sorento,2023,XLE,Crossover,Petrol,Automatic,28116,10100,salvage,Lutzview, MB, Canada,Private Party
638,NHGGVZGYXHD1D9823,Mahindra,Scorpio,2019,LT,MPV,Petrol,Manual,89501,6308,excellent,Großenhain, SN, Germany,Private Party
639,633MZHP21PFFA5250,Ford,Maverick,2016,Sport,Van,Diesel,CVT,149234,4638,excellent,???, Kanagawa, Japan,Private Party
640,L1EAZ12B0E2YE8394,Audi,A4,2017,Sport,Coupe,Diesel,CVT,182021,3607,salvage,????, Aichi, Japan,Private Party
641,A250PFV354NB32628,Kia,Sonet,2021,XSE,Pickup,Petrol,Automatic,78220,18050,good,Halberstadt, HE, Germany,Dealer
642,1B6CF2K32ANMJ1259,Mahindra,Scorpio,2015,L,Van,Petrol,Automatic,182801,1974,good,Neustadtner Waldnaab, SN, Germany,Dealer
643,ESXPL3UC5H69G2139,Volkswagen,Taigun,2013,XSE,SUV,CNG,Manual,181174,2826,excellent,BretonVille, OCC, France,Private Party
644,939AJ5CT3WNJD4167,Tesla,Model 3,2014,XSE,Sedan,Diesel,Manual,151444,2358,fair,West Craigberg, NS, Canada,Private Party
645,JE9EFYDNX5NL98904,Ford,Escape,2012,LTZ,Hatchback,Electric,Automatic,125706,1315,fair,Michelleshire, SK, Canada,Dealer
646,BB6W1VCB36HFA4616,Volkswagen,Jetta,2013,XLE,Crossover,Electric,Automatic,98234,2103,fair,Durban, NC, South Africa,Dealer
647,MF7X9UC37S52X5351,Tata,Nexon,2020,SE,SUV,Diesel,Automatic,37654,9946,,Taylorfort, NT, Australia,Private Party
648,SR8Y8Z8E4Y17A6366,Maruti,Ertiga,2011,Titanium,Van,Petrol,Manual,159487,1150,good,Durban, FS, South Africa,Private Party
649,LWA9LFY85WW4Z9230,Maruti,Dzire,2017,EX,Crossover,Petrol,Manual,197776,1947,fair,Wurzen, RP, Germany,Dealer
650,TXAKR83T8FY542747,Kia,Sportage,2014,Long Range,Convertible,Petrol,Automatic,152595,2105,fair,Brownburgh, NS, Canada,Dealer
651,TYZ08GY2XSKHN7566,Hyundai,Creta,2012,LT,MPV,Diesel,Automatic,161986,2102,excellent,Laurent, BFC, France,Dealer
652,NLD8KP4982FW04726,Mercedes-Benz,GLC,2012,LTZ,Coupe,Petrol,Manual,176027,2031,fair,da Paz, AM, Brazil,Certified Pre-Owned
653,V1WL030H085Y20527,Nissan,Altima,2015,SE,Hatchback,Petrol,Automatic,109702,1782,fair,Bloemfontein, EC, South Africa,Dealer
654,7JWB7F7P49DKM3938,Mercedes-Benz,GLA,2016,XLE,Convertible,Petrol,Automatic,95007,7886,good,West Nathanstad, ON, Canada,Dealer
655,ZKW7XS7DXZ5FB2125,Skoda,Kushaq,2006,Titanium,SUV,Diesel,Automatic,260000,1168,fair,Garcia dos Dourados, RJ, Brazil,Dealer
656,XPD7736BX9J0R1816,Kia,Sorento,2012,,Van,Petrol,Manual,343909,1485,good,Saint Victoire, ARA, France,Dealer
657,3M5DKZSR2V0DU1263,Honda,City,2013,SE,MPV,Plug-in Hybrid,Automatic,144752,2791,excellent,???, Kyoto, Japan,Dealer
658,T70F9T9U8CT4H3944,Maruti,Wagon R,2023,Sport,Van,Diesel,Manual,35222,14256,excellent,Meyer-la-Forêt, NAQ, France,Dealer
659,ACD6MXY9781M57842,Tata,Punch,2014,L,Convertible,Diesel,AMT,178086,2275,good,Aurangabad, GJ, India,Dealer
660,SDSNXF973XS1A0551,Kia,Sorento,2014,,Crossover,Petrol,Manual,273114,2137,excellent,Hardy, CVL, France,Dealer
661,3GJWP9FBX678M7544,Honda,Civic,2021,,Hatchback,Petrol,Automatic,50134,8478,good,Danielchester, WA, US,Certified Pre-Owned
662,95RH6E2R0SAZZ0656,Skoda,Kushaq,2025,LTZ,MPV,Petrol,Manual,0,29509,good,Borges, PR, Brazil,Certified Pre-Owned
663,16YRVD3D8W0BS6544,Honda,City,2019,Base,SUV,Diesel,Automatic,114546,4725,salvage,Bremen, BW, Germany,Dealer
664,YDGE1LU36VXX08676,Volkswagen,Taigun,2017,LE,Hatchback,Petrol,AMT,196601,2632,excellent,Delmas, NAQ, France,Private Party
665,9M8DH3VJ0TN0H6191,Maruti,Baleno,2012,EX,Crossover,Petrol,Automatic,137654,1296,like new,Bloemfontein, NW, South Africa,Dealer
666,DVCATGN65URGX3641,Chevrolet,Malibu,2019,LX,MPV,Electric,Automatic,113302,9074,good,Senftenberg, BB, Germany,Dealer
667,JZRAJ3WS7HUSG1861,Maruti,Ertiga,2015,Limited,Crossover,Diesel,Automatic,202392,1686,good,Schongau, NI, Germany,Private Party
668,SHLGH6E0XF2JD2241,Maruti,Swift,2016,LTZ,SUV,Petrol,Manual,124152,3329,,??????, Osaka, Japan,Private Party
669,2YL16R7F122UT0495,Audi,Q5,2007,EX,Pickup,Petrol,Manual,363675,1206,fair,????????, Aichi, Japan,Dealer
670,TRA4BUZN631K74354,Maruti,Wagon R,2019,LTZ,MPV,CNG,Automatic,74322,5149,fair,Kaiserslautern, SL, Germany,Private Party
671,ZSTY6AY52YG5L0449,Kia,Sportage,2021,LX,Pickup,CNG,CVT,57107,14167,fair,South Kristibury, NS, Canada,Certified Pre-Owned
672,B0T3FB6P9029C1117,Mahindra,Scorpio,2017,Trend,Pickup,Petrol,Automatic,95892,4293,good,Souza, PA, Brazil,Private Party
673,GYC8CF3Z3ZE2C2650,Maruti,Dzire,2020,SE,Convertible,Petrol,Manual,36603,12761,like new,Durban, FS, South Africa,Dealer
674,7GPBJBH38GECW6264,Mercedes-Benz,E-Class,2017,Platinum,Sedan,Petrol,AMT,211338,3757,fair,Jessen, SL, Germany,Dealer
675,63P06K2H67C936412,Mahindra,Bolero,2015,XSE,Pickup,Petrol,CVT,244791,2451,excellent,Siliguri, UP, India,Private Party
676,JRH6U1AZ19CJG6424,Nissan,Sentra,2022,Titanium,Hatchback,Hybrid,Automatic,47931,9379,good,Moraes, PE, Brazil,Dealer
677,4LXB2UX99B3TK0113,Mahindra,Bolero,2020,XSE,Pickup,Hybrid,Automatic,73328,9922,,Durban, LP, South Africa,Dealer
678,D56D8J49XRD8W9554,Toyota,Fortuner,2013,EX,Pickup,Petrol,Automatic,143261,1413,salvage,Dunlapburgh, IL, US,Dealer
679,91XUBNDG9VX096661,Hyundai,Elantra,2012,,Pickup,Diesel,Manual,105091,2934,excellent,da Cruz, MG, Brazil,Dealer
680,7FLHEVH25GFFF1340,Nissan,Rogue,2012,Limited,Coupe,Petrol,Automatic,317266,1696,excellent,Viechtach, NI, Germany,Dealer
681,UEJWSZD56XVVL1345,Toyota,Highlander,2015,Trend,Hatchback,CNG,Manual,133506,2851,excellent,Mirzapur, KL, India,Dealer
682,RL82YMK382WDP5816,Skoda,Slavia,2015,,Van,Diesel,Manual,101504,2627,fair,Mooreshire, SK, Canada,Dealer
683,P8ARTYY89M3776924,Mercedes-Benz,E-Class,2012,LT,Convertible,Petrol,Manual,198047,3052,good,Port Susanport, SK, Canada,Dealer
684,MA0Z8SNB2CA2D5283,Nissan,Magnite,2022,Long Range,Crossover,Petrol,Automatic,68123,12291,fair,??????, Kanagawa, Japan,Dealer
685,E5GT44UV91HGF6103,Kia,Sonet,2022,Limited,Van,Hybrid,Automatic,75957,13772,good,Ambarnath, TG, India,Private Party
686,YJG77JDC8RVVD5226,Toyota,Innova,2024,Long Range,Sedan,Electric,Automatic,9009,27991,excellent,Miryalaguda, HR, India,Dealer
687,PP5V45LY82ZPC4803,Kia,Sportage,2013,Long Range,Van,Diesel,Automatic,205699,1506,fair,Calau, SH, Germany,Dealer
688,G8LKY00EX42PD5197,Kia,Sorento,2017,Performance,SUV,Petrol,Manual,57736,7547,good,South Ronaldstad, NIR, UK,Dealer
689,50JGZG156AC3C4392,Kia,Sorento,2023,Long Range,Hatchback,Hybrid,Manual,21550,15282,excellent,Lake Howardtown, SCT, UK,Private Party
690,ZFACW855607YX5788,Maruti,Swift,2017,Performance,SUV,Petrol,Automatic,98011,2080,salvage,Freitas, BA, Brazil,Dealer
691,Z2J9YFR20DGM61585,Mahindra,Scorpio,2009,LE,Sedan,Petrol,Automatic,211374,1290,good,West Sethstad, AB, Canada,Dealer
692,YL2B7VA5X2Y1C2246,BMW,X5,2025,EX,MPV,Hybrid,CVT,0,51598,excellent,Clarkberg, NSW, Australia,Private Party
693,BF56UZ5360SSC0635,BMW,3 Series,2020,Performance,Hatchback,Petrol,CVT,89566,11267,good,Uluberia, UP, India,Dealer
694,7WPBV7NV2DWWP3908,Ford,Explorer,2017,LTZ,Hatchback,Plug-in Hybrid,AMT,77652,4834,excellent,Moreau-sur-Guérin, NAQ, France,Dealer
695,48KHL9UJ3VGCN2480,Mahindra,Bolero,2019,Performance,Sedan,Petrol,Automatic,88611,5507,good,Alves-sur-Raymond, PACA, France,Dealer
696,1FN76AHT5A76S4715,Mercedes-Benz,GLA,2016,Premium,Hatchback,Diesel,Automatic,137419,2896,good,West Kristin, NT, Australia,Certified Pre-Owned
697,ZEL5SR11XSF7N2361,Mahindra,XUV700,2017,LTZ,Pickup,Diesel,CVT,186580,1903,salvage,Anand, TN, India,Private Party
698,398FPF8Y4R4GA6154,Volkswagen,Jetta,2017,Touring,Crossover,Hybrid,Automatic,146750,5876,like new,GoncalvesVille, HDF, France,Private Party
699,L0TP6BEB1B5PM4098,Ford,F-150,2018,Long Range,SUV,Petrol,Manual,101324,7072,excellent,Johannesburg, GP, South Africa,Certified Pre-Owned
700,WS8FCB2U6LK6E6398,Volkswagen,Jetta,2023,Base,MPV,Diesel,Automatic,26941,14988,fair,Clément, OCC, France,Dealer
701,AA6310YY1RHN84672,Chevrolet,Equinox,2021,XSE,MPV,Hybrid,Automatic,61378,12123,excellent,Andrade da Praia, CE, Brazil,Certified Pre-Owned
702,LA91LEZMXUPR79059,Mahindra,Bolero,2016,Platinum,Coupe,Diesel,Automatic,123787,2983,new,Cape Town, KZN, South Africa,Dealer
703,FA8EUH9K9UG2G5453,Maruti,Wagon R,2016,Touring,SUV,Electric,Automatic,70015,4220,good,West Raymond, FL, US,Dealer
704,VHWJY7JX2Z5MR3471,Chevrolet,Silverado,2012,Base,SUV,Petrol,Manual,224195,1668,good,Perrot, CVL, France,Dealer
705,5RN2KNHN334065802,Honda,City,2018,Base,Convertible,Hybrid,CVT,180089,6677,excellent,Charrier-la-Forêt, BFC, France,Private Party
706,VBKEYBC02TDTN2031,Nissan,Altima,2019,Premium,MPV,Petrol,Automatic,113109,7394,good,Deschamps-sur-Mer, CVL, France,Private Party
707,TR719KWG4LMBB1147,BMW,5 Series,2018,Touring,Coupe,Petrol,Automatic,115722,6083,fair,Port Elizabeth, LP, South Africa,Private Party
708,BVWJNUAD7A6XF6571,BMW,X5,2019,Premium,Convertible,Diesel,Automatic,126181,16170,good,Jeandan, PACA, France,Dealer
709,SYP75P6Z871NZ6778,Kia,Sorento,2023,,Sedan,Electric,Automatic,37611,16732,fair,Gopalpur, UP, India,Private Party
710,1FDRAR713VGLB7202,Maruti,Swift,2013,XSE,Van,Diesel,Manual,223707,1269,fair,?????, Aichi, Japan,Dealer
711,3VL2ZFBJ721RC5566,Audi,Q3,2020,LTZ,Convertible,Diesel,Automatic,76566,20840,like new,Port Maria, WLS, UK,Dealer
712,8YF348DP52T685991,Chevrolet,Malibu,2018,Performance,MPV,Petrol,Manual,55143,7831,excellent,Munozbury, WA, Australia,Dealer
713,BVGHCLF21KFK84634,Skoda,Slavia,2024,LX,SUV,Diesel,Manual,11136,30822,excellent,Hardington, WLS, UK,Private Party
714,R08S2EWE20CTF4512,Hyundai,Elantra,2024,Performance,SUV,Petrol,Automatic,13798,27560,good,East Malcolmport, SCT, UK,Private Party
715,P6R2NBHK5JBJD9313,Tata,Punch,2018,Long Range,Van,Petrol,Automatic,90168,3992,good,South Timothy, SA, Australia,Dealer
716,LTNREMLB9DJD86661,Toyota,Innova,2024,LX,Convertible,Electric,Automatic,7756,42242,excellent,East London, KZN, South Africa,Private Party
717,RYU0NJ3B4UN5G7515,Mercedes-Benz,C-Class,2008,EX,Crossover,Petrol,DCT,418428,1289,good,Kusel, TH, Germany,Dealer
718,K29Z86CN306X10180,Nissan,Rogue,2022,Premium,Coupe,Petrol,Automatic,47787,18559,excellent,Thomasburgh, OH, US,Dealer
719,BZLAZ26M6EJ6H9172,Hyundai,Tucson,2015,Sport,Convertible,Diesel,Manual,148071,3343,excellent,Blaketown, NIR, UK,Dealer
720,FSAXLAP2XF0646297,Tesla,Model 3,2011,Long Range,Hatchback,Petrol,Manual,287864,1582,excellent,??????, Osaka, Japan,Private Party
721,P2HTLGC13AHJP0026,Ford,Escape,2019,EX,Hatchback,Electric,Manual,54745,8119,excellent,Bloemfontein, EC, South Africa,Dealer
722,PVMFCKYK70G714785,Chevrolet,Malibu,2018,Limited,MPV,Electric,Manual,44823,7439,good,Nascimento da Prata, BA, Brazil,Dealer
723,H3CML3NS3JAN67265,Hyundai,Elantra,2016,,Sedan,Petrol,Manual,108096,3586,excellent,South Janeberg, ENG, UK,Private Party
724,UG6DL0FT00LWW1327,Skoda,Slavia,2018,L,MPV,Petrol,Automatic,183411,3853,good,Uelzen, HB, Germany,Private Party
725,1PABNM573M55B6115,Chevrolet,Equinox,2020,XSE,Crossover,Petrol,Automatic,70037,10862,like new,Port Eileenburgh, WLS, UK,Private Party
726,8B0DXMVT19VNG4815,BMW,X5,2022,Premium,Pickup,Plug-in Hybrid,Automatic,17104,49353,excellent,Mclaughlinstad, NJ, US,Certified Pre-Owned
727,TLWB309X1VUJM1025,Nissan,Rogue,2013,Sport,Coupe,Diesel,Automatic,164443,1938,good,South Marcus, GA, US,Dealer
728,VAJ3ASWS1GH446488,Kia,Seltos,2024,Trend,Coupe,Petrol,Automatic,24103,25135,good,Fouchernec, CVL, France,Certified Pre-Owned
729,S8VAFLDR26J739570,Tata,Harrier,2022,Touring,Hatchback,Electric,Automatic,47485,7575,fair,Saint MichelleVille, GES, France,Dealer
730,96HPCY489BF461176,Mercedes-Benz,C-Class,2020,Touring,Hatchback,Diesel,Automatic,76380,9197,good,Alihaven, ENG, UK,Certified Pre-Owned
731,RNJ84B1E9UBY85004,Tesla,Model 3,2022,LX,Van,Electric,Automatic,29518,25337,fair,Saint Théodore-les-Bains, ARA, France,Private Party
732,CCA8JV1892KA73753,Mercedes-Benz,E-Class,2024,LE,Pickup,Petrol,CVT,9014,63594,like new,Pimenta, BA, Brazil,Private Party
733,MAPBWTV64B2E13129,Ford,F-150,2019,Premium,MPV,Petrol,Manual,81458,6203,good,St. Vincent, ACT, Australia,Dealer
734,JUD9BPM01RRHZ8754,Hyundai,Sonata,2013,Limited,SUV,Diesel,Automatic,94033,3434,excellent,Cavalcante, PR, Brazil,Dealer
735,8CW7EPC31GF6N3036,Skoda,Slavia,2008,LTZ,SUV,Diesel,Manual,354640,1217,new,Karimnagar, GJ, India,Certified Pre-Owned
736,M748XZJL0L3XB7759,Nissan,Sentra,2019,,Hatchback,CNG,Automatic,52459,6615,excellent,Carvalho de Minas, PE, Brazil,Dealer
737,PUZTGTFK082NX4613,Toyota,Fortuner,2022,Sport,Coupe,Petrol,Automatic,68070,13104,,Hammelburg, HE, Germany,Dealer
738,MC259S6J5E8BB4954,Tata,Nexon,2021,Platinum,MPV,Petrol,Automatic,72758,8504,good,Reutlingen, HB, Germany,Private Party
739,YBG9HJWW1JAPV1953,Honda,Amaze,2015,Limited,Pickup,Petrol,CVT,83998,5727,excellent,Campos de Siqueira, BA, Brazil,Private Party
740,9C6XHTFX61HCB9391,Volkswagen,Taigun,2016,Sport,MPV,Petrol,DCT,111580,5393,excellent,???, Okinawa, Japan,Dealer
741,1XGAKH6B4CKG12699,Maruti,Dzire,2016,SE,Crossover,Electric,Automatic,99027,4429,excellent,Anklam, MV, Germany,Certified Pre-Owned
742,RUKVLFU80819R2630,Maruti,Baleno,2018,Titanium,SUV,Electric,Manual,76875,5446,excellent,Hardyberg, WA, Australia,Private Party
743,HT1MV0EU8S5Z53127,Chevrolet,Trax,2019,Base,SUV,Petrol,Manual,92163,9999,good,Patna, KL, India,Dealer
744,JALTUTTP9NHUK7888,Tata,Harrier,2013,XSE,Coupe,Electric,Automatic,90983,2001,good,Garystad, QC, Canada,Dealer
745,W78VKBA31ATZ06630,Chevrolet,Malibu,2015,,Crossover,CNG,CVT,119419,1545,salvage,Vasconcelos, SP, Brazil,Certified Pre-Owned
746,CF73K0J5XUV9L4788,Audi,A4,2022,L,Pickup,Petrol,Automatic,41008,27353,fair,New Jennifer, IL, US,Private Party
747,68PUWZ7L9FDTC5445,Hyundai,Creta,2023,Limited,Sedan,Diesel,Manual,21903,17988,excellent,Lake Sophieport, WLS, UK,Private Party
748,2L90GMTV539G71780,Toyota,Corolla,2022,Base,Pickup,Diesel,Manual,26781,13320,salvage,Silveira, RJ, Brazil,Certified Pre-Owned
749,DR5VE3WNX0GN85149,Chevrolet,Trax,2017,XSE,MPV,Petrol,Manual,93496,4455,good,North Catherine, SCT, UK,Dealer
750,5DTJ78GB6MVC89631,Kia,Sonet,2021,Sport,Convertible,Petrol,Manual,56615,17700,excellent,East London, NC, South Africa,Dealer
